old_path,new_path,lossy_truncated,ext_missing
kdischool_eng/files/1._EC_9E_85_EC_B0_B0_EA_B3_B5_EA_B3_A0_EB_AC_B8__ED_95_99_EC_83_9D_EC_9C_A0_ED_8A_9C_EB_B8_8C_EC_98_81_EC_83_81_EC_BD_98_ED_85_90_EC_B8_A0_EC_A0_9C_EC_9E_91_EC_82_AC_EC_97_85_28KDI,kdischool_eng/files/1.입찰공고문_학생유튜브영상콘텐츠제작사업(KDI.hwp,False,True
kdischool_eng/files/1._EC_9E_85_EC_B0_B0_EA_B3_B5_EA_B3_A0_EB_AC_B8__ED_95_AD_EA_B3_B5_EA_B6_8C_EA_B5_AC_EB_A7_A4_5.26.docx,kdischool_eng/files/1.입찰공고문_항공권구매_5.26.docx,False,False
kdischool_eng/files/1._EC_9E_85_EC_B0_B0_EA_B3_B5_EA_B3_A0_EB_AC_B8__ED_95_AD_EA_B3_B5_EA_B6_8C_EA_B5_AC_EB_A7_A4_5.26.hwp,kdischool_eng/files/1.입찰공고문_항공권구매_5.26.hwp,False,False
kdischool_eng/files/1._EC_9E_85_EC_B0_B0_EA_B3_B5_EA_B3_A0_EC_84_9C.hwp,kdischool_eng/files/1.입찰공고서.hwp,False,False
kdischool_eng/files/1._EC_9E_85_EC_B0_B0_EA_B3_B5_EA_B3_A0_EC_84_9C_2026_KDIS_EB_B3_B8_EC_BA_A0_ED_8D_BC_EC_8A_A4-_EA_B3_B5_EB_8F_99_EC_BA_A0_ED_8D_BC_EC_8A_A4_ED_86_B5_ED_95_99_EC_85_94_ED_8B_80_EB_B,kdischool_eng/files/1.입찰공고서 26_KDIS본캠퍼스-공동캠퍼스통학셔틀_B.hwp,True,True
kdischool_eng/files/1._EC_9E_85_EC_B0_B0_EA_B3_B5_EA_B3_A0_EC_84_9C_28_EB_A6_AC_EC_BD_B4_EC_9C_A0_EC_8A_A4_EC_BF_A8_EA_B3_B5_EB_8F_99_EC_BB_A8_ED_8D_BC_EB_9F_B0_EC_8A_A4_29.docx,kdischool_eng/files/1.입찰공고서(리콴유스쿨공동컨퍼런스).docx,False,False
kdischool_eng/files/1._EC_9E_85_EC_B0_B0_EA_B3_B5_EA_B3_A0_EC_84_9C_28_EB_A6_AC_EC_BD_B4_EC_9C_A0_EC_8A_A4_EC_BF_A8_EA_B3_B5_EB_8F_99_EC_BB_A8_ED_8D_BC_EB_9F_B0_EC_8A_A4_29.hwp,kdischool_eng/files/1.입찰공고서(리콴유스쿨공동컨퍼런스).hwp,False,False
kdischool_eng/files/1._EC_9E_85_EC_B0_B0_EA_B3_B5_EA_B3_A0_EC_84_9C_28_EC_95_88_29__EA_B2_8C_EC_8B_9C_EC_9A_A9.hwp,kdischool_eng/files/1.입찰공고서(안)_게시용.hwp,False,False
kdischool_eng/files/1._EC_9E_85_EC_B0_B0_EA_B3_B5_EA_B3_A0_EC_84_9C_28_EC_9D_B4_EB_9D_BC_ED_81_AC_EC_BF_A0_EB_A5_B4_EB_93_9C_EC_9E_90_EC_B9_98_EA_B5_AC_EC_A0_95_EC_B1_85_EC_97_AD_EB_9F_89_EA_B0_95_ED_,kdischool_eng/files/1.입찰공고서(이라크쿠르드자치구정책역량강_.hwp,True,True
kdischool_eng/files/1._EC_A0_9C_ED_9C_B4_EB_8C_80_ED_95_99_EC_84_A4_EB_AA_85_ED_9A_8C_Introduction_1_2B1_MPA_Program_281_29-KDI_School_Version.doc,kdischool_eng/files/1.제휴대학설명회_Introduction_1_2B1_MPA_Program_281_29-KDI_School_Version.doc,False,False
kdischool_eng/files/1._EC_A0_9C_ED_9C_B4_EB_8C_80_ED_95_99_EC_84_A4_EB_AA_85_ED_9A_8C_University_of_Kentucky_2C_Martin_School_ED_96_89_EC_A0_95_EC_A0_95_EC_B1_85_EB_8C_80_ED_95_99_EC_9B_90.docx,kdischool_eng/files/1.제휴대학설명회_University_of_Kentucky_2C_Martin_School행정정책대학원.docx,False,False
kdischool_eng/files/1._EC_A0_9C_ED_9C_B4_EB_8C_80_ED_95_99_EC_84_A4_EB_AA_85_ED_9A_8C_University_of_Kentucky_2C_Martin_School_ED_96_89_EC_A0_95_EC_A0_95_EC_B1_85_EB_8C_80_ED_95_99_EC_9B_90.hwp,kdischool_eng/files/1.제휴대학설명회_University_of_Kentucky_2C_Martin_School행정정책대학원.hwp,False,False
kdischool_eng/files/1._EC_A2_85_ED_95_A9_ED_8F_89_EA_B0_80_EA_B2_B0_EA_B3_BC_ED_91_9C__EA_B2_8C_EC_8B_9C_EC_9A_A9.xlsx,kdischool_eng/files/1.종합평가결과표_게시용.xlsx,False,False
kdischool_eng/files/1._ED_95_9C_EA_B5_AD_EC_96_B8_EB_A1_A0_EC_A7_84_ED_9D_A5_EC_9E_AC_EB_8B_A8_2026_EB_85_84_1_EC_B0_A8_EC_A0_95_EA_B7_9C_EC_A7_81_EC_8B_A0_EC_9E_85_EC_82_AC_EC_9B_90_EC_B1_84_EC_9A_A9,kdischool_eng/files/1.한국언론진흥재단 26년_1차정규직신입사원채용.pdf,False,True
kdischool_eng/files/14_EC_84_A4_EB_AA_85_ED_9A_8C_KDI_UCSD_EB_A9_94_EB_89_B4_EC_96_BC-_EC_B5_9C_EC_A2_85_ED_8C_90.hwp,kdischool_eng/files/14설명회_KDI_UCSD메뉴얼-최종판.hwp,False,False
kdischool_eng/files/15S_Nottingham_KIM_2C_Chong_Whan_EA_B7_80_EA_B5_AD_EB_B3_B4_EA_B3_A0_EC_84_9C.doc,kdischool_eng/files/15S_Nottingham_KIM_2C_Chong_Whan귀국보고서.doc,False,False
kdischool_eng/files/16_EC_A0_9C_ED_9C_B4_EB_8C_80_ED_95_99_EC_84_A4_EB_AA_85_ED_9A_8C.pptx,kdischool_eng/files/16제휴대학설명회.pptx,False,False
kdischool_eng/files/16_KENTUCKY_EC_A0_9C_ED_9C_B4_EB_8C_80_ED_95_99_EC_84_A4_EB_AA_85_ED_9A_8C_EC_9A_94_EC_95_BD.docx,kdischool_eng/files/16_KENTUCKY제휴대학설명회요약.docx,False,False
kdischool_eng/files/16_KENTUCKY_EC_A0_9C_ED_9C_B4_EB_8C_80_ED_95_99_EC_84_A4_EB_AA_85_ED_9A_8C_EC_9A_94_EC_95_BD.hwp,kdischool_eng/files/16_KENTUCKY제휴대학설명회요약.hwp,False,False
kdischool_eng/files/16_MSU_FINANCE_EC_A0_9C_ED_9C_B4_EB_8C_80_ED_95_99_EC_84_A4_EB_AA_85_ED_9A_8C.ppt,kdischool_eng/files/16_MSU_FINANCE제휴대학설명회.ppt,False,False
kdischool_eng/files/16_Rutgers_University_EC_A0_9C_ED_9C_B4_EB_8C_80_ED_95_99_EC_84_A4_EB_AA_85_ED_9A_8C.ppt,kdischool_eng/files/16_Rutgers_University제휴대학설명회.ppt,False,False
kdischool_eng/files/16_Rutgers_University_EC_A0_9C_ED_9C_B4_EB_8C_80_ED_95_99_EC_84_A4_EB_AA_85_ED_9A_8C_EC_9A_94_EC_95_BD.docx,kdischool_eng/files/16_Rutgers_University제휴대학설명회요약.docx,False,False
